,playerid,Name,Team,pr,rank,adp,R,HR,RBI,RC,AVG,OPS,IP,QS,SO,WHIP,ERA,SVHD
967,20263,Mario Feliciano,,-5.287136086,513,NA,-1.206343485,-0.987647843,-1.17950298,-1.170591001,-0.482902275,-0.260148502,NA,NA,NA,NA,NA,NA
840,19643,Daniel Johnson,CLE,-5.299898231,514,NA,-1.034173984,-0.887113657,-1.00495419,-1.003284632,-0.799079685,-0.571292084,NA,NA,NA,NA,NA,NA
980,20348,Riley O'Brien,,-5.299996736,762,NA,NA,NA,NA,NA,NA,NA,-0.964953031,-0.571098736,-0.929377818,-1.524093704,-0.772890427,-0.53758302
792,19354,Luke Raley,TBR,-5.303326143,515,NA,-1.103041784,-0.887113657,-1.039863948,-1.056102255,-0.889416088,-0.327788411,NA,NA,NA,NA,NA,NA
310,14477,Jake Cave,MIN,-5.307235792,516,NA,-0.896438383,-0.786579471,-0.900224915,-0.902613597,-0.844247886,-0.977131539,NA,NA,NA,NA,NA,NA
1000,20491,J.B. Bukauskas,ARI,-5.308418704,763,NA,NA,NA,NA,NA,NA,NA,-0.748771564,-0.571098736,-0.758217601,-1.613030241,-1.21191276,-0.405387802
307,14388,Ronald Guzmán,,-5.308734533,517,NA,-1.171909585,-0.987647843,-1.144593222,-1.125803716,-0.753911484,-0.124868684,NA,NA,NA,NA,NA,NA
38,10732,Drew Hutchison,DET,-5.325041925,764,NA,NA,NA,NA,NA,NA,NA,-0.943334884,-0.333458369,-0.9935629,-2.146649464,-0.370453288,-0.53758302
1440,sa917140,Eguy Rosario,SDP,-5.343128482,518,NA,-1.206343485,-1.088182029,-1.17950298,-1.158363788,-0.031220261,-0.679515939,NA,NA,NA,NA,NA,NA
1369,sa3006893,Jordan Groshans,TOR,-5.345874804,519,NA,-1.206343485,-1.088182029,-1.214412738,-1.171368554,0.013947941,-0.679515939,NA,NA,NA,NA,NA,NA
848,19695,Connor Seabold,,-5.347418017,765,NA,NA,NA,NA,NA,NA,NA,-0.921716737,-0.333458369,-0.972167873,-0.634728332,-1.815568468,-0.669778238
850,19703,Jake Noll,WSN,-5.364463299,520,NA,-1.206343485,-0.987647843,-1.17950298,-1.158480955,-0.031220261,-0.801267775,NA,NA,NA,NA,NA,NA
1066,21761,Jose Marte,LAA,-5.370917802,766,NA,NA,NA,NA,NA,NA,NA,-1.051425617,-0.571098736,-0.9935629,-1.257284092,-0.827768218,-0.669778238
1355,sa3004378,Drew Waters,,-5.383739977,521,NA,-1.171909585,-0.987647843,-1.17950298,-1.126214601,-0.211893067,-0.706571902,NA,NA,NA,NA,NA,NA
807,19453,Shaun Anderson,TOR,-5.389371165,767,NA,NA,NA,NA,NA,NA,NA,-1.09466191,-0.571098736,-1.079143008,-0.634728332,-1.33996094,-0.669778238
919,19956,Mickey Moniak,PHI,-5.397016298,522,NA,-1.034173984,-0.887113657,-1.00495419,-1.019459594,-0.663575081,-0.787739793,NA,NA,NA,NA,NA,NA
283,14140,José Rondón,,-5.399907095,523,NA,-1.137475685,-0.887113657,-1.109683464,-1.111935016,-0.663575081,-0.490124193,NA,NA,NA,NA,NA,NA
282,14131,Greg Bird,,-5.407188599,524,NA,-1.171909585,-0.987647843,-1.144593222,-1.124752868,-0.934584289,-0.043700793,NA,NA,NA,NA,NA,NA
180,12977,Michael Perez,PIT,-5.417032855,525,NA,-0.689834982,-0.585511099,-0.586037092,-0.686682683,-1.702443713,-1.166523285,NA,NA,NA,NA,NA,NA
1342,sa3002790,Gerardo Carrillo,WSN,-5.418600727,768,NA,NA,NA,NA,NA,NA,NA,-1.137898204,-0.571098736,-1.121933063,-1.34622063,-0.571671857,-0.669778238
252,13755,Tomás Nido,NYM,-5.424480785,526,NA,-0.724268883,-0.686045285,-0.655856608,-0.756442322,-1.070088894,-1.531778794,NA,NA,NA,NA,NA,NA
600,17583,Marcos Diplán,BAL,-5.446231493,769,NA,NA,NA,NA,NA,NA,NA,-1.116280057,-0.571098736,-1.100538035,-1.435157167,-0.55337926,-0.669778238
302,14352,Lewis Brinson,,-5.446264532,527,NA,-0.965306184,-0.786579471,-0.935134673,-0.964920743,-0.844247886,-0.950075575,NA,NA,NA,NA,NA,NA
206,13339,Adrian Sampson,CHC,-5.475019814,770,NA,NA,NA,NA,NA,NA,NA,-0.770389711,-0.333458369,-0.907982791,-1.435157167,-1.358253537,-0.669778238
688,18341,Julian Fernández,,-5.477305877,771,NA,NA,NA,NA,NA,NA,NA,-0.727153418,-0.571098736,-0.758217601,-1.34622063,-1.66922769,-0.405387802
503,16470,Roel Ramírez,,-5.485343137,772,NA,NA,NA,NA,NA,NA,NA,-1.116280057,-0.571098736,-1.100538035,-1.34622063,-0.681427441,-0.669778238
439,15808,José Godoy,MIN,-5.485468699,528,NA,-1.171909585,-1.088182029,-1.144593222,-1.122184521,0.059116142,-1.017715484,NA,NA,NA,NA,NA,NA
1394,sa3010034,Korey Lee,HOU,-5.499528063,529,NA,-1.206343485,-0.987647843,-1.17950298,-1.166760055,-0.347397671,-0.611876029,NA,NA,NA,NA,NA,NA
787,19346,Eli White,TEX,-5.515922223,530,NA,-0.758702783,-0.786579471,-0.865315157,-0.827903903,-1.205593498,-1.071827412,NA,NA,NA,NA,NA,NA
275,14103,Rio Ruiz,,-5.516181793,531,NA,-1.171909585,-0.987647843,-1.144593222,-1.121837095,-0.437734074,-0.652459975,NA,NA,NA,NA,NA,NA
1104,22871,Tucupita Marcano,,-5.525769187,532,NA,-1.137475685,-0.987647843,-1.144593222,-1.098892838,-0.031220261,-1.125939339,NA,NA,NA,NA,NA,NA
425,15654,Billy McKinney,,-5.528056063,533,NA,-0.965306184,-0.786579471,-0.935134673,-0.92864555,-1.341098102,-0.571292084,NA,NA,NA,NA,NA,NA
938,20041,Ronald Bolaños,KCR,-5.536617513,773,NA,NA,NA,NA,NA,NA,NA,-0.878480444,-0.571098736,-0.865192737,-2.057712927,-0.626549649,-0.53758302
942,20061,Kaleb Ort,BOS,-5.554152455,774,NA,NA,NA,NA,NA,NA,NA,-1.137898204,-0.571098736,-1.100538035,-1.96877639,-0.370453288,-0.405387802
779,19318,Matt Thaiss,LAA,-5.573439914,534,NA,-0.999740084,-0.887113657,-0.970044431,-0.989633404,-0.979752491,-0.747155848,NA,NA,NA,NA,NA,NA
1455,sa920272,Alexander Vizcaíno,,-5.574385838,775,NA,NA,NA,NA,NA,NA,NA,-1.073043764,-0.571098736,-1.036352954,-0.723664869,-1.632642496,-0.53758302
413,15502,Kohl Stewart,,-5.575015681,776,NA,NA,NA,NA,NA,NA,NA,-1.029807471,-0.571098736,-1.036352954,-1.257284092,-1.01069419,-0.669778238
483,16357,Pablo Reyes,MIL,-5.579310114,535,NA,-1.068607884,-0.987647843,-1.074773706,-1.069189972,-0.618406879,-0.76068383,NA,NA,NA,NA,NA,NA
290,14196,Andrew Velazquez,LAA,-5.582546187,536,NA,-0.930872284,-0.887113657,-0.970044431,-0.955024152,-0.889416088,-0.950075575,NA,NA,NA,NA,NA,NA
355,14942,Andrew Knapp,CIN,-5.608503442,537,NA,-0.758702783,-0.686045285,-0.760585883,-0.755459245,-1.521770908,-1.125939339,NA,NA,NA,NA,NA,NA
968,20275,Jonathan Araúz,BOS,-5.614294887,538,NA,-1.206343485,-1.088182029,-1.17950298,-1.172273753,-0.166724865,-0.801267775,NA,NA,NA,NA,NA,NA
1109,23310,Damon Jones,PHI,-5.623421169,777,NA,NA,NA,NA,NA,NA,NA,-1.008189324,-0.571098736,-0.972167873,-2.680268688,0.013691253,-0.405387802
107,12005,Nick Martini,,-5.629569272,539,NA,-1.240777385,-1.088182029,-1.214412738,-1.185844389,-0.166724865,-0.733627866,NA,NA,NA,NA,NA,NA
929,19995,Joel Kuhnel,CIN,-5.64217345,778,NA,NA,NA,NA,NA,NA,NA,-1.073043764,-0.571098736,-1.057747981,-1.168347555,-1.102157176,-0.669778238
1341,sa1169803,Clay Dungan,KCR,-5.643889369,540,NA,-1.240777385,-1.088182029,-1.214412738,-1.187535648,0.375293552,-1.288275121,NA,NA,NA,NA,NA,NA
492,16417,Sergio Alcántara,CHC,-5.654171082,541,NA,-0.965306184,-0.987647843,-1.00495419,-0.960860373,-0.663575081,-1.071827412,NA,NA,NA,NA,NA,NA
427,15674,Reese McGuire,TOR,-5.658231983,542,NA,-1.034173984,-0.987647843,-1.039863948,-0.99228885,-0.437734074,-1.166523285,NA,NA,NA,NA,NA,NA
738,19151,Estevan Florial,NYY,-5.669153953,543,NA,-0.965306184,-0.786579471,-0.970044431,-0.989890265,-1.250761699,-0.706571902,NA,NA,NA,NA,NA,NA
1413,sa738459,Cody Thomas,,-5.678476963,544,NA,-0.862004483,-0.686045285,-0.795495641,-0.844972834,-1.566939109,-0.923019612,NA,NA,NA,NA,NA,NA
79,11490,Aaron Sanchez,WSN,-5.68074959,779,NA,NA,NA,NA,NA,NA,NA,-0.381263072,-0.333458369,-0.629847439,-1.613030241,-2.053372231,-0.669778238
843,19667,Zach Reks,TEX,-5.689312597,545,NA,-1.103041784,-0.887113657,-1.109683464,-1.070069337,-0.934584289,-0.584820066,NA,NA,NA,NA,NA,NA
1380,sa3008002,Kody Clemens,DET,-5.694567075,546,NA,-1.137475685,-0.987647843,-1.144593222,-1.10881527,-0.663575081,-0.652459975,NA,NA,NA,NA,NA,NA
510,16524,Ryan McBroom,,-5.735532919,547,NA,-1.171909585,-0.987647843,-1.144593222,-1.142403177,-0.663575081,-0.625404011,NA,NA,NA,NA,NA,NA
1226,5491,Austin Romine,,-5.743745826,548,NA,-1.034173984,-0.887113657,-0.970044431,-1.02712443,-0.482902275,-1.342387048,NA,NA,NA,NA,NA,NA
1451,sa918377,Brian Howard,OAK,-5.755446823,780,NA,NA,NA,NA,NA,NA,NA,-1.137898204,-0.571098736,-1.121933063,-1.079411018,-1.175327565,-0.669778238
836,19615,Luis Barrera,,-5.764579411,549,NA,-0.965306184,-0.987647843,-1.00495419,-0.94057314,-0.618406879,-1.247691176,NA,NA,NA,NA,NA,NA
1417,sa830303,Micker Adolfo,CHW,-5.78466869,550,NA,-1.103041784,-0.887113657,-1.074773706,-1.091886548,-1.070088894,-0.557764102,NA,NA,NA,NA,NA,NA
768,19276,Edgar García,,-5.829629092,781,NA,NA,NA,NA,NA,NA,NA,-0.986571177,-0.571098736,-0.950772845,-0.990474481,-1.925324051,-0.405387802
526,16686,Jason Vosler,SFG,-5.839710569,551,NA,-1.171909585,-0.987647843,-1.17950298,-1.130053606,-0.934584289,-0.436012266,NA,NA,NA,NA,NA,NA
1040,21446,Ryan Feltner,,-5.890125523,782,NA,NA,NA,NA,NA,NA,NA,-0.316408632,-0.095818002,-0.501477276,-1.613030241,-2.693613134,-0.669778238
925,19968,Jared Oliva,PIT,-5.920670481,552,NA,-0.965306184,-0.987647843,-1.00495419,-0.992799826,-0.708743282,-1.261219157,NA,NA,NA,NA,NA,NA
887,19865,Charlie Barnes,,-5.932014137,783,NA,NA,NA,NA,NA,NA,NA,-0.467735658,-0.571098736,-0.758217601,-1.613030241,-1.852153662,-0.669778238
1412,sa737480,Felix Bautista,BAL,-5.934331633,784,NA,NA,NA,NA,NA,NA,NA,-0.878480444,-0.571098736,-0.84379771,-1.96877639,-1.266790551,-0.405387802
788,19348,DJ Peters,,-5.954414696,553,NA,-1.103041784,-0.887113657,-1.039863948,-1.106476208,-1.476602706,-0.341316393,NA,NA,NA,NA,NA,NA
203,13324,Ildemaro Vargas,CHC,-5.975736385,554,NA,-1.206343485,-0.987647843,-1.17950298,-1.151826347,-0.121556664,-1.328859067,NA,NA,NA,NA,NA,NA
1357,sa3004615,Jeter Downs,,-6.027047141,555,NA,-1.171909585,-0.987647843,-1.144593222,-1.131267971,-0.979752491,-0.611876029,NA,NA,NA,NA,NA,NA
1261,6895,Chase Anderson,,-6.028114025,785,NA,NA,NA,NA,NA,NA,NA,-0.835244151,-0.333458369,-0.907982791,-0.990474481,-2.291175995,-0.669778238
1433,sa914200,Lucius Fox,WSN,-6.049468172,556,NA,-1.206343485,-1.088182029,-1.214412738,-1.175416765,-0.347397671,-1.017715484,NA,NA,NA,NA,NA,NA
1283,7853,Andrew Albers,,-6.059193896,786,NA,NA,NA,NA,NA,NA,NA,-1.09466191,-0.571098736,-1.100538035,-0.990474481,-1.632642496,-0.669778238
1426,sa875089,Brendon Davis,LAA,-6.091510201,557,NA,-1.206343485,-0.987647843,-1.17950298,-1.158252379,-0.799079685,-0.76068383,NA,NA,NA,NA,NA,NA
228,13546,Roman Quinn,,-6.092108647,558,NA,-1.068607884,-0.987647843,-1.144593222,-1.079723142,-0.347397671,-1.464138885,NA,NA,NA,NA,NA,NA
642,17922,Isan Díaz,MIA,-6.108148989,559,NA,-0.965306184,-0.887113657,-0.970044431,-0.971814546,-1.431434505,-0.882435666,NA,NA,NA,NA,NA,NA
1113,23592,Brett de Geus,ARI,-6.120222396,787,NA,NA,NA,NA,NA,NA,NA,-0.921716737,-0.571098736,-0.950772845,-2.146649464,-0.992401593,-0.53758302
15,10197,Shelby Miller,,-6.13368536,788,NA,NA,NA,NA,NA,NA,NA,-1.051425617,-0.571098736,-1.036352954,-1.524093704,-1.413131329,-0.53758302
1193,4866,Jarrod Dyson,,-6.152401167,560,NA,-0.620967182,-0.887113657,-0.865315157,-0.8208257,-1.115257095,-1.842922376,NA,NA,NA,NA,NA,NA
1061,21646,Rafael Marchan,,-6.162422914,561,NA,-1.034173984,-0.987647843,-1.039863948,-1.00924765,-0.573238678,-1.518250812,NA,NA,NA,NA,NA,NA
379,15136,Jake Newberry,PHI,-6.171122922,789,NA,NA,NA,NA,NA,NA,NA,-1.008189324,-0.571098736,-0.950772845,-1.613030241,-1.358253537,-0.669778238
926,19977,Tres Barrera,WSN,-6.192060092,562,NA,-1.068607884,-0.987647843,-1.039863948,-1.026697849,-0.753911484,-1.315331085,NA,NA,NA,NA,NA,NA
1434,sa914242,Omar Estévez,LAD,-6.193561157,563,NA,-1.206343485,-0.987647843,-1.17950298,-1.170191717,-0.753911484,-0.895963648,NA,NA,NA,NA,NA,NA
1418,sa838671,Anderson Severino,CHW,-6.206471863,790,NA,NA,NA,NA,NA,NA,NA,-0.986571177,-0.571098736,-0.972167873,-2.146649464,-0.992401593,-0.53758302
660,18029,Tanner Anderson,,-6.231375594,791,NA,NA,NA,NA,NA,NA,NA,-1.008189324,-0.571098736,-1.079143008,-1.435157167,-1.468009121,-0.669778238
709,18551,Ali Sánchez,STL,-6.233112876,564,NA,-1.206343485,-1.088182029,-1.17950298,-1.150917126,-0.076388462,-1.531778794,NA,NA,NA,NA,NA,NA
411,15490,Justin Williams,PHI,-6.23977146,565,NA,-1.206343485,-0.987647843,-1.17950298,-1.157481051,-0.934584289,-0.774211811,NA,NA,NA,NA,NA,NA
896,19881,Gabe Klobosits,WSN,-6.251350764,792,NA,NA,NA,NA,NA,NA,NA,-1.073043764,-0.571098736,-1.079143008,-1.435157167,-1.687520287,-0.405387802
617,17723,Skye Bolt,OAK,-6.263119746,566,NA,-1.103041784,-0.987647843,-1.109683464,-1.056110168,-1.070088894,-0.936547593,NA,NA,NA,NA,NA,NA
910,19931,Luke Williams,PHI,-6.268750907,567,NA,-1.068607884,-0.987647843,-1.074773706,-1.068478906,-0.753911484,-1.315331085,NA,NA,NA,NA,NA,NA
922,19960,Taylor Trammell,SEA,-6.272367036,568,NA,-1.068607884,-0.887113657,-1.074773706,-1.031641217,-1.476602706,-0.733627866,NA,NA,NA,NA,NA,NA
1416,sa830295,Jose Herrera,ARI,-6.293755766,569,NA,-1.171909585,-0.987647843,-1.144593222,-1.12305749,-0.889416088,-0.977131539,NA,NA,NA,NA,NA,NA
1353,sa3004216,Hunter Stratton,PIT,-6.299203316,793,NA,NA,NA,NA,NA,NA,NA,-1.137898204,-0.571098736,-1.100538035,-1.790903316,-1.028986788,-0.669778238
62,11341,Sean Nolin,WSN,-6.308232885,794,NA,NA,NA,NA,NA,NA,NA,-1.029807471,-0.571098736,-1.036352954,-1.701966778,-1.431423926,-0.53758302
35,10655,Rob Brantly,NYY,-6.310538143,570,NA,-1.240777385,-0.987647843,-1.214412738,-1.17288163,-0.663575081,-1.031243466,NA,NA,NA,NA,NA,NA
650,17975,Scott Kingery,PHI,-6.320145784,571,NA,-1.137475685,-0.987647843,-1.144593222,-1.134128951,-0.979752491,-0.936547593,NA,NA,NA,NA,NA,NA
825,19562,Zack Short,DET,-6.363941581,572,NA,-1.103041784,-0.887113657,-1.074773706,-1.061501112,-1.612107311,-0.625404011,NA,NA,NA,NA,NA,NA
806,19452,Jake Rogers,DET,-6.376826761,573,NA,-1.068607884,-0.786579471,-1.00495419,-1.03086118,-1.792780116,-0.69304392,NA,NA,NA,NA,NA,NA
2,10030,Chris Owings,,-6.424688815,574,NA,-1.137475685,-0.987647843,-1.109683464,-1.092908934,-1.160425296,-0.936547593,NA,NA,NA,NA,NA,NA
671,18142,Patrick Mazeika,,-6.44118774,575,NA,-1.137475685,-0.987647843,-1.109683464,-1.096104663,-1.024920692,-1.085355394,NA,NA,NA,NA,NA,NA
65,11379,Delino DeShields,MIA,-6.467216972,576,NA,-1.171909585,-1.088182029,-1.17950298,-1.143412086,-0.663575081,-1.220635212,NA,NA,NA,NA,NA,NA
1060,21635,Nick Maton,PHI,-6.482843852,577,NA,-1.068607884,-0.887113657,-1.039863948,-1.060804867,-1.341098102,-1.085355394,NA,NA,NA,NA,NA,NA
1441,sa917930,Forrest Whitley,,-6.53681484,795,NA,NA,NA,NA,NA,NA,NA,-1.09466191,-0.571098736,-1.036352954,-1.879839853,-1.285083149,-0.669778238
666,18067,Garrett Stubbs,PHI,-6.54154625,578,NA,-0.999740084,-0.987647843,-1.039863948,-1.002538305,-1.115257095,-1.396498976,NA,NA,NA,NA,NA,NA
320,14555,Wyatt Mathisen,SFG,-6.542970942,579,NA,-1.137475685,-0.987647843,-1.109683464,-1.106877105,-1.521770908,-0.679515939,NA,NA,NA,NA,NA,NA
1450,sa918293,Darick Hall,PHI,-6.568111707,580,NA,-1.171909585,-0.987647843,-1.144593222,-1.134898376,-1.476602706,-0.652459975,NA,NA,NA,NA,NA,NA
380,15139,Ashton Goudeau,COL,-6.595448999,796,NA,NA,NA,NA,NA,NA,NA,-0.575826391,-0.571098736,-0.758217601,-1.879839853,-2.272883398,-0.53758302
548,17023,Magneuris Sierra,LAA,-6.616023811,581,NA,-1.137475685,-1.088182029,-1.17950298,-1.110879473,-0.257061268,-1.842922376,NA,NA,NA,NA,NA,NA
621,17736,Richie Martin,BAL,-6.616665146,582,NA,-1.034173984,-0.987647843,-1.074773706,-1.01770684,-0.889416088,-1.612946685,NA,NA,NA,NA,NA,NA
500,16448,Jacob Nottingham,BAL,-6.617410654,583,NA,-0.965306184,-0.786579471,-0.900224915,-0.97894072,-1.792780116,-1.193579248,NA,NA,NA,NA,NA,NA
461,16125,Chris Ellis,,-6.623961675,797,NA,NA,NA,NA,NA,NA,NA,-1.137898204,-0.571098736,-1.14332809,-1.524093704,-1.577764704,-0.669778238
743,19191,Robert Dugger,,-6.633299844,798,NA,NA,NA,NA,NA,NA,NA,-1.116280057,-0.571098736,-1.121933063,-1.613030241,-1.541179509,-0.669778238
351,14885,Pat Valaika,,-6.657377033,584,NA,-1.137475685,-0.987647843,-1.109683464,-1.095846247,-1.024920692,-1.301803103,NA,NA,NA,NA,NA,NA
1436,sa915654,Donovan Casey,,-6.660828526,585,NA,-1.171909585,-0.987647843,-1.144593222,-1.115481442,-1.115257095,-1.125939339,NA,NA,NA,NA,NA,NA
1077,22164,Payton Henry,MIA,-6.718601322,586,NA,-1.240777385,-0.987647843,-1.214412738,-1.192318448,-1.160425296,-0.923019612,NA,NA,NA,NA,NA,NA
608,17639,Justin Lawrence,COL,-6.722214817,799,NA,NA,NA,NA,NA,NA,NA,-0.489353805,-0.571098736,-0.54426733,-2.502395613,-2.474101967,-0.140997366
132,12399,Taylor Motter,,-6.728496309,587,NA,-1.206343485,-0.987647843,-1.17950298,-1.158299411,-1.476602706,-0.720099884,NA,NA,NA,NA,NA,NA
284,14145,Daniel Robertson,MIN,-6.781304385,588,NA,-1.068607884,-0.987647843,-1.109683464,-1.071968904,-1.160425296,-1.382970994,NA,NA,NA,NA,NA,NA
898,19884,Corbin Martin,ARI,-6.811464723,800,NA,NA,NA,NA,NA,NA,NA,-0.921716737,-0.333458369,-0.950772845,-1.790903316,-2.144835217,-0.669778238
321,14556,Max Moroff,,-6.82125769,589,NA,-1.206343485,-0.987647843,-1.17950298,-1.160724389,-1.566939109,-0.720099884,NA,NA,NA,NA,NA,NA
157,12779,Andy Burns,LAD,-6.826714642,590,NA,-1.171909585,-0.987647843,-1.17950298,-1.151312356,-1.386266304,-0.950075575,NA,NA,NA,NA,NA,NA
1322,9433,Dustin Garneau,DET,-6.899534359,591,NA,-1.171909585,-0.987647843,-1.144593222,-1.123312441,-1.657275512,-0.814795757,NA,NA,NA,NA,NA,NA
176,12950,Phillip Evans,,-6.919850976,592,NA,-1.240777385,-1.088182029,-1.214412738,-1.162787925,-0.844247886,-1.369443012,NA,NA,NA,NA,NA,NA
1022,21065,Thomas Szapucki,,-6.920352521,801,NA,NA,NA,NA,NA,NA,NA,-1.116280057,-0.571098736,-1.100538035,-1.701966778,-1.760690676,-0.669778238
1196,4922,Ender Inciarte,NYY,-6.975731403,593,NA,-1.137475685,-1.088182029,-1.17950298,-1.136072632,-0.753911484,-1.680586594,NA,NA,NA,NA,NA,NA
534,16925,Aramis Garcia,CIN,-7.093178273,594,NA,-1.103041784,-0.887113657,-1.074773706,-1.083148065,-1.386266304,-1.558834758,NA,NA,NA,NA,NA,NA
569,17276,Alex Jackson,MIA,-7.099675904,595,NA,-0.965306184,-0.686045285,-0.865315157,-0.968879349,-2.379966735,-1.234163194,NA,NA,NA,NA,NA,NA
693,18361,Thomas Eshelman,,-7.268616996,802,NA,NA,NA,NA,NA,NA,NA,-1.051425617,-0.571098736,-1.121933063,-1.435157167,-2.419224176,-0.669778238
891,19872,Greg Deichmann,CHC,-7.279526244,596,NA,-1.206343485,-1.088182029,-1.214412738,-1.168270733,-1.341098102,-1.261219157,NA,NA,NA,NA,NA,NA
1403,sa3011524,Ryne Nelson,ARI,-7.296827076,803,NA,NA,NA,NA,NA,NA,NA,-0.770389711,-0.095818002,-0.651242466,-2.324522539,-2.78507612,-0.669778238
158,12782,Taylor Davis,,-7.40976,597,NA,-1.206343485,-1.088182029,-1.214412738,-1.168483284,-0.889416088,-1.842922376,NA,NA,NA,NA,NA,NA
1212,5273,Sandy León,CLE,-7.431617355,598,NA,-0.862004483,-0.686045285,-0.795495641,-0.874576133,-2.154125728,-2.059370086,NA,NA,NA,NA,NA,NA
749,19199,Conner Menez,CHC,-7.503572779,804,NA,NA,NA,NA,NA,NA,NA,-0.964953031,-0.571098736,-0.950772845,-2.769205225,-1.577764704,-0.669778238
476,16271,Alex Blandino,,-7.563471083,599,NA,-1.034173984,-1.088182029,-1.109683464,-1.052265684,-1.612107311,-1.667058612,NA,NA,NA,NA,NA,NA
1439,sa916954,Oswaldo Cabrera,NYY,-7.595155186,600,NA,-1.171909585,-0.987647843,-1.144593222,-1.156511729,-1.386266304,-1.748226503,NA,NA,NA,NA,NA,NA
935,20034,Hunter Owen,PIT,-7.629588025,601,NA,-1.206343485,-0.987647843,-1.17950298,-1.161510498,-1.792780116,-1.301803103,NA,NA,NA,NA,NA,NA
1065,21735,Sebastian Rivero,KCR,-7.67620135,602,NA,-1.206343485,-1.088182029,-1.17950298,-1.17176922,-1.160425296,-1.86997834,NA,NA,NA,NA,NA,NA
151,12719,Dillon Thomas,LAA,-7.691807178,603,NA,-1.240777385,-0.987647843,-1.214412738,-1.186026213,-1.747611915,-1.315331085,NA,NA,NA,NA,NA,NA
303,14361,Ty Blach,COL,-7.756284012,805,NA,NA,NA,NA,NA,NA,NA,-1.029807471,-0.333458369,-1.079143008,-1.96877639,-2.675320537,-0.669778238
1340,9952,Trayce Thompson,,-7.759852243,604,NA,-1.137475685,-0.887113657,-1.109683464,-1.128841876,-2.289630332,-1.20710723,NA,NA,NA,NA,NA,NA
551,17062,Grayson Greiner,,-7.774987113,605,NA,-1.103041784,-0.887113657,-1.074773706,-1.078490158,-2.018621123,-1.612946685,NA,NA,NA,NA,NA,NA
755,19243,Wes Benjamin,,-7.802138546,806,NA,NA,NA,NA,NA,NA,NA,-1.116280057,-0.571098736,-1.100538035,-2.858141762,-1.486301718,-0.669778238
433,15694,Chance Sisco,,-7.8450554,606,NA,-1.137475685,-0.987647843,-1.074773706,-1.103926761,-1.928284721,-1.612946685,NA,NA,NA,NA,NA,NA
496,16427,Scott Blewett,KCR,-7.871759671,807,NA,NA,NA,NA,NA,NA,NA,-1.051425617,-0.571098736,-1.057747981,-2.413459076,-2.108250023,-0.669778238
1443,sa917946,Joey Wentz,,-7.901696542,808,NA,NA,NA,NA,NA,NA,NA,-1.073043764,-0.333458369,-1.079143008,-2.235586002,-2.510687162,-0.669778238
1435,sa915611,Brett Cumberland,BAL,-7.902767777,607,NA,-1.206343485,-0.987647843,-1.17950298,-1.154287744,-2.289630332,-1.085355394,NA,NA,NA,NA,NA,NA
122,12225,Scott Schebler,,-7.920395166,608,NA,-1.206343485,-0.987647843,-1.17950298,-1.154702039,-1.792780116,-1.599418703,NA,NA,NA,NA,NA,NA
209,13355,Luke Maile,CLE,-7.963705476,609,NA,-1.068607884,-0.987647843,-1.039863948,-1.051435289,-1.837948318,-1.978202195,NA,NA,NA,NA,NA,NA
325,14605,James Hoyt,,-7.982538069,809,NA,NA,NA,NA,NA,NA,NA,-1.116280057,-0.571098736,-1.100538035,-2.947078299,-1.577764704,-0.669778238
731,18873,Beau Burrows,LAD,-7.997089307,810,NA,NA,NA,NA,NA,NA,NA,-1.116280057,-0.571098736,-1.100538035,-1.790903316,-2.748490925,-0.669778238
734,18887,Seby Zavala,CHW,-8.012855229,610,NA,-0.930872284,-0.686045285,-0.865315157,-0.973443745,-2.741312346,-1.815866413,NA,NA,NA,NA,NA,NA
1431,sa912848,Yusniel Diaz,BAL,-8.124004292,611,NA,-1.240777385,-1.088182029,-1.214412738,-1.179714381,-1.612107311,-1.788810449,NA,NA,NA,NA,NA,NA
1362,sa3004996,Mark Kolozsvary,CIN,-8.139837282,612,NA,-1.206343485,-0.987647843,-1.17950298,-1.157022088,-2.199293929,-1.410026958,NA,NA,NA,NA,NA,NA
564,17216,Monte Harrison,,-8.157340325,613,NA,-1.206343485,-0.987647843,-1.214412738,-1.176064633,-1.973452922,-1.599418703,NA,NA,NA,NA,NA,NA
1184,4243,Jose Lobaton,,-8.190373552,614,NA,-1.240777385,-0.987647843,-1.214412738,-1.188191943,-1.973452922,-1.585890721,NA,NA,NA,NA,NA,NA
326,14636,Webster Rivas,SDP,-8.260700049,615,NA,-1.240777385,-1.088182029,-1.214412738,-1.176995635,-1.386266304,-2.154065958,NA,NA,NA,NA,NA,NA
758,19250,Trent Giambrone,CHC,-8.344606208,616,NA,-1.206343485,-0.987647843,-1.17950298,-1.159096072,-2.063789325,-1.748226503,NA,NA,NA,NA,NA,NA
1232,5667,Steven Souza Jr.,SEA,-8.390108092,617,NA,-1.171909585,-0.987647843,-1.144593222,-1.14279648,-2.289630332,-1.653530631,NA,NA,NA,NA,NA,NA
558,17161,Chad Wallach,LAA,-8.612725498,618,NA,-1.171909585,-0.987647843,-1.144593222,-1.148741391,-2.425134936,-1.734698522,NA,NA,NA,NA,NA,NA
679,18311,Carson Fulmer,LAD,-8.681366054,811,NA,NA,NA,NA,NA,NA,NA,-1.09466191,-0.571098736,-1.057747981,-3.124951374,-2.163127815,-0.669778238
